country_iso3,country_name,year,pathway,vulnerability,resilience,risk,vulnerability_level,resilience_level,risk_level,n_indicators
EGY,Egypt,2023,Climate,0.2457,0.0,0.6229,low,very low,high,2
EGY,Egypt,2024,Climate,0.3185,0.0,0.6592,low,very low,high,2
EGY,Egypt,2005,Conflict,0.3797,0.428,0.4758,low,moderate,moderate,7
EGY,Egypt,2006,Conflict,0.3784,0.4304,0.474,low,moderate,moderate,7
EGY,Egypt,2007,Conflict,0.3634,0.4235,0.4699,low,moderate,moderate,7
EGY,Egypt,2008,Conflict,0.3621,0.417,0.4726,low,moderate,moderate,7
EGY,Egypt,2009,Conflict,0.3714,0.4166,0.4774,low,moderate,moderate,7
EGY,Egypt,2010,Conflict,0.4,0.4059,0.4971,moderate,moderate,moderate,7
EGY,Egypt,2011,Conflict,0.5293,0.4072,0.561,moderate,moderate,moderate,7
EGY,Egypt,2012,Conflict,0.4393,0.4147,0.5123,moderate,moderate,moderate,7
EGY,Egypt,2013,Conflict,0.4538,0.3965,0.5287,moderate,low,moderate,7
EGY,Egypt,2014,Conflict,0.5185,0.3908,0.5638,moderate,low,moderate,7
EGY,Egypt,2015,Conflict,0.4397,0.3884,0.5256,moderate,low,moderate,7
EGY,Egypt,2016,Conflict,0.4383,0.3835,0.5274,moderate,low,moderate,7
EGY,Egypt,2017,Conflict,0.4346,0.3808,0.5269,moderate,low,moderate,7
EGY,Egypt,2018,Conflict,0.5051,0.369,0.568,moderate,low,moderate,7
EGY,Egypt,2019,Conflict,0.4171,0.3659,0.5256,moderate,low,moderate,7
EGY,Egypt,2020,Conflict,0.4944,0.3637,0.5654,moderate,low,moderate,7
EGY,Egypt,2021,Conflict,0.4051,0.3601,0.5225,moderate,low,moderate,7
EGY,Egypt,2022,Conflict,0.3983,0.3596,0.5194,low,low,moderate,7
EGY,Egypt,2023,Conflict,0.3933,0.358,0.5176,low,low,moderate,7
EGY,Egypt,2024,Conflict,0.2319,0.3558,0.438,low,low,moderate,7
EGY,Egypt,2005,Development,0.3148,0.4455,0.4347,low,moderate,moderate,9
EGY,Egypt,2006,Development,0.3041,0.4704,0.4168,low,moderate,moderate,9
EGY,Egypt,2007,Development,0.2961,0.4705,0.4128,low,moderate,moderate,9
EGY,Egypt,2008,Development,0.2939,0.4774,0.4082,low,moderate,moderate,9
EGY,Egypt,2009,Development,0.2826,0.4599,0.4113,low,moderate,moderate,9
EGY,Egypt,2010,Development,0.2968,0.4464,0.4252,low,moderate,moderate,9
EGY,Egypt,2011,Development,0.3123,0.395,0.4586,low,low,moderate,9
EGY,Egypt,2012,Development,0.3183,0.3857,0.4663,low,low,moderate,9
EGY,Egypt,2013,Development,0.3233,0.3673,0.478,low,low,moderate,9
EGY,Egypt,2014,Development,0.3229,0.3605,0.4812,low,low,moderate,9
EGY,Egypt,2015,Development,0.3165,0.3751,0.4707,low,low,moderate,9
EGY,Egypt,2016,Development,0.3052,0.3742,0.4655,low,low,moderate,9
EGY,Egypt,2017,Development,0.3188,0.3784,0.4702,low,low,moderate,9
EGY,Egypt,2018,Development,0.3129,0.3916,0.4606,low,low,moderate,9
EGY,Egypt,2019,Development,0.3061,0.3933,0.4564,low,low,moderate,9
EGY,Egypt,2020,Development,0.3122,0.3734,0.4694,low,low,moderate,9
EGY,Egypt,2021,Development,0.3103,0.3426,0.4839,low,low,moderate,8
EGY,Egypt,2022,Development,0.2957,0.3893,0.4532,low,low,moderate,8
EGY,Egypt,2023,Development,0.2919,0.3517,0.4701,low,low,moderate,8
EGY,Egypt,2024,Development,0.306,0.337,0.4845,low,low,moderate,8
EGY,Egypt,2005,Overall,0.3397,0.2911,0.5243,low,low,moderate,18
EGY,Egypt,2006,Overall,0.33,0.3002,0.5149,low,low,moderate,18
EGY,Egypt,2007,Overall,0.3237,0.298,0.5129,low,low,moderate,18
EGY,Egypt,2008,Overall,0.3164,0.2981,0.5091,low,low,moderate,18
EGY,Egypt,2009,Overall,0.3186,0.2922,0.5132,low,low,moderate,18
EGY,Egypt,2010,Overall,0.3355,0.2841,0.5257,low,low,moderate,18
EGY,Egypt,2011,Overall,0.3879,0.2674,0.5602,low,low,moderate,18
EGY,Egypt,2012,Overall,0.3397,0.2668,0.5364,low,low,moderate,18
EGY,Egypt,2013,Overall,0.3462,0.2546,0.5458,low,low,moderate,18
EGY,Egypt,2014,Overall,0.3681,0.2504,0.5588,low,low,moderate,18
EGY,Egypt,2015,Overall,0.3402,0.2545,0.5428,low,low,moderate,18
EGY,Egypt,2016,Overall,0.3389,0.2526,0.5431,low,low,moderate,18
EGY,Egypt,2017,Overall,0.3361,0.2531,0.5415,low,low,moderate,18
EGY,Egypt,2018,Overall,0.3563,0.2536,0.5514,low,low,moderate,18
EGY,Egypt,2019,Overall,0.3237,0.253,0.5353,low,low,moderate,18
EGY,Egypt,2020,Overall,0.3552,0.2457,0.5548,low,low,moderate,18
EGY,Egypt,2021,Overall,0.3269,0.2342,0.5463,low,low,moderate,17
EGY,Egypt,2022,Overall,0.3159,0.2496,0.5331,low,low,moderate,17
EGY,Egypt,2023,Overall,0.3103,0.2366,0.5369,low,low,moderate,17
EGY,Egypt,2024,Overall,0.2854,0.2309,0.5273,low,low,moderate,17
IRQ,Iraq,2005,Climate,0.1589,0.2036,0.4776,very low,low,moderate,2
IRQ,Iraq,2006,Climate,0.1341,0.2297,0.4522,very low,low,moderate,2
IRQ,Iraq,2007,Climate,0.1131,0.2558,0.4287,very low,low,moderate,2
IRQ,Iraq,2008,Climate,0.0878,0.2818,0.403,very low,low,moderate,2
IRQ,Iraq,2009,Climate,0.1201,0.3079,0.4061,very low,low,moderate,2
IRQ,Iraq,2010,Climate,0.1185,0.334,0.3923,very low,low,low,2
IRQ,Iraq,2011,Climate,0.1045,0.3601,0.3722,very low,low,low,2
IRQ,Iraq,2012,Climate,0.0943,0.3863,0.354,very low,low,low,2
IRQ,Iraq,2013,Climate,0.1093,0.4124,0.3485,very low,moderate,low,2
IRQ,Iraq,2014,Climate,0.1131,0.4384,0.3373,very low,moderate,low,2
IRQ,Iraq,2015,Climate,0.0958,0.5098,0.293,very low,moderate,low,2
IRQ,Iraq,2016,Climate,0.0908,0.4591,0.3158,very low,moderate,low,2
IRQ,Iraq,2017,Climate,0.0674,0.3952,0.3361,very low,low,low,2
IRQ,Iraq,2018,Climate,0.0637,0.5286,0.2675,very low,moderate,low,2
IRQ,Iraq,2019,Climate,0.086,0.2048,0.4406,very low,low,moderate,2
IRQ,Iraq,2020,Climate,0.1402,0.3674,0.3864,very low,low,low,2
IRQ,Iraq,2021,Climate,0.0745,0.4042,0.3352,very low,moderate,low,2
IRQ,Iraq,2022,Climate,0.0459,0.4042,0.3209,very low,moderate,low,2
IRQ,Iraq,2023,Climate,0.0704,0.4042,0.3331,very low,moderate,low,2
IRQ,Iraq,2024,Climate,0.0772,0.4042,0.3365,very low,moderate,low,2
IRQ,Iraq,2005,Conflict,0.5612,0.3657,0.5978,moderate,low,moderate,7
IRQ,Iraq,2006,Conflict,0.5914,0.3939,0.5987,moderate,low,moderate,7
IRQ,Iraq,2007,Conflict,0.5519,0.3242,0.6138,moderate,low,high,7
IRQ,Iraq,2008,Conflict,0.534,0.4018,0.5661,moderate,moderate,moderate,7
IRQ,Iraq,2009,Conflict,0.4971,0.468,0.5146,moderate,moderate,moderate,7
IRQ,Iraq,2010,Conflict,0.5004,0.5112,0.4946,moderate,moderate,moderate,7
IRQ,Iraq,2011,Conflict,0.5621,0.5027,0.5297,moderate,moderate,moderate,7
IRQ,Iraq,2012,Conflict,0.4763,0.5129,0.4817,moderate,moderate,moderate,7
IRQ,Iraq,2013,Conflict,0.5089,0.3785,0.5652,moderate,low,moderate,7
IRQ,Iraq,2014,Conflict,0.6519,0.3158,0.668,high,low,high,7
IRQ,Iraq,2015,Conflict,0.6779,0.3409,0.6685,high,low,high,7
IRQ,Iraq,2016,Conflict,0.818,0.3259,0.746,very high,low,high,7
IRQ,Iraq,2017,Conflict,0.7309,0.3534,0.6887,high,low,high,7
IRQ,Iraq,2018,Conflict,0.5758,0.3852,0.5953,moderate,low,moderate,7
IRQ,Iraq,2019,Conflict,0.5729,0.4052,0.5838,moderate,moderate,moderate,7
IRQ,Iraq,2020,Conflict,0.5728,0.4262,0.5733,moderate,moderate,moderate,7
IRQ,Iraq,2021,Conflict,0.5724,0.4127,0.5798,moderate,moderate,moderate,7
IRQ,Iraq,2022,Conflict,0.5704,0.4053,0.5826,moderate,moderate,moderate,7
IRQ,Iraq,2023,Conflict,0.568,0.4149,0.5766,moderate,moderate,moderate,7
IRQ,Iraq,2024,Conflict,0.3043,0.4197,0.4423,low,moderate,moderate,7
IRQ,Iraq,2005,Development,0.4074,0.2272,0.5901,moderate,low,moderate,8
IRQ,Iraq,2006,Development,0.3602,0.287,0.5366,low,low,moderate,8
IRQ,Iraq,2007,Development,0.353,0.2342,0.5594,low,low,moderate,8
IRQ,Iraq,2008,Development,0.3461,0.3297,0.5082,low,low,moderate,8
IRQ,Iraq,2009,Development,0.3269,0.2707,0.5281,low,low,moderate,8
IRQ,Iraq,2010,Development,0.3171,0.3078,0.5047,low,low,moderate,8
IRQ,Iraq,2011,Development,0.3107,0.3398,0.4855,low,low,moderate,8
IRQ,Iraq,2012,Development,0.3101,0.3691,0.4705,low,low,moderate,8
IRQ,Iraq,2013,Development,0.3175,0.3378,0.4898,low,low,moderate,8
IRQ,Iraq,2014,Development,0.3308,0.2218,0.5545,low,low,moderate,9
IRQ,Iraq,2015,Development,0.3363,0.2213,0.5575,low,low,moderate,9
IRQ,Iraq,2016,Development,0.337,0.2831,0.527,low,low,moderate,9
IRQ,Iraq,2017,Development,0.3496,0.1882,0.5807,low,very low,moderate,9
IRQ,Iraq,2018,Development,0.354,0.2336,0.5602,low,low,moderate,9
IRQ,Iraq,2019,Development,0.3549,0.2591,0.5479,low,low,moderate,9
IRQ,Iraq,2020,Development,0.3598,0.1138,0.623,low,very low,high,9
IRQ,Iraq,2021,Development,0.3613,0.2181,0.5716,low,low,moderate,9
IRQ,Iraq,2022,Development,0.3559,0.2727,0.5416,low,low,moderate,9
IRQ,Iraq,2023,Development,0.3581,0.2053,0.5764,low,low,moderate,9
IRQ,Iraq,2024,Development,0.343,0.2025,0.5703,low,low,moderate,9
IRQ,Iraq,2005,Overall,0.3758,0.2655,0.5552,low,low,moderate,17
IRQ,Iraq,2006,Overall,0.3619,0.3035,0.5292,low,low,moderate,17
IRQ,Iraq,2007,Overall,0.3393,0.2714,0.534,low,low,moderate,17
IRQ,Iraq,2008,Overall,0.3226,0.3378,0.4924,low,low,moderate,17
IRQ,Iraq,2009,Overall,0.3147,0.3489,0.4829,low,low,moderate,17
IRQ,Iraq,2010,Overall,0.312,0.3843,0.4638,low,low,moderate,17
IRQ,Iraq,2011,Overall,0.3258,0.4009,0.4625,low,moderate,moderate,17
IRQ,Iraq,2012,Overall,0.2935,0.4228,0.4354,low,moderate,moderate,17
IRQ,Iraq,2013,Overall,0.3119,0.3762,0.4678,low,low,moderate,17
IRQ,Iraq,2014,Overall,0.3653,0.3254,0.52,low,low,moderate,18
IRQ,Iraq,2015,Overall,0.37,0.3573,0.5063,low,low,moderate,18
IRQ,Iraq,2016,Overall,0.4153,0.3561,0.5296,moderate,low,moderate,18
IRQ,Iraq,2017,Overall,0.3826,0.3123,0.5352,low,low,moderate,18
IRQ,Iraq,2018,Overall,0.3311,0.3824,0.4743,low,low,moderate,18
IRQ,Iraq,2019,Overall,0.3379,0.2897,0.5241,low,low,moderate,18
IRQ,Iraq,2020,Overall,0.3576,0.3025,0.5275,low,low,moderate,18
IRQ,Iraq,2021,Overall,0.3361,0.345,0.4955,low,low,moderate,18
IRQ,Iraq,2022,Overall,0.3241,0.3607,0.4817,low,low,moderate,18
IRQ,Iraq,2023,Overall,0.3322,0.3414,0.4954,low,low,moderate,18
IRQ,Iraq,2024,Overall,0.2415,0.3421,0.4497,low,low,moderate,18
JOR,Jordan,2005,Climate,0.0623,0.0406,0.5108,very low,very low,moderate,2
JOR,Jordan,2006,Climate,0.0582,0.0,0.5291,very low,very low,moderate,2
JOR,Jordan,2007,Climate,0.057,0.0,0.5285,very low,very low,moderate,2
JOR,Jordan,2008,Climate,0.0949,0.0,0.5474,very low,very low,moderate,2
JOR,Jordan,2009,Climate,0.1012,0.0442,0.5285,very low,very low,moderate,2
JOR,Jordan,2010,Climate,0.114,0.011,0.5515,very low,very low,moderate,2
JOR,Jordan,2011,Climate,0.1052,0.1184,0.4934,very low,very low,moderate,2
JOR,Jordan,2012,Climate,0.0909,0.0597,0.5156,very low,very low,moderate,2
JOR,Jordan,2013,Climate,0.0908,0.0021,0.5444,very low,very low,moderate,2
JOR,Jordan,2014,Climate,0.0971,0.0,0.5486,very low,very low,moderate,2
JOR,Jordan,2015,Climate,0.1014,0.0384,0.5315,very low,very low,moderate,2
JOR,Jordan,2016,Climate,0.1065,0.0,0.5533,very low,very low,moderate,2
JOR,Jordan,2017,Climate,0.1046,0.0,0.5523,very low,very low,moderate,2
JOR,Jordan,2018,Climate,0.1023,0.0,0.5512,very low,very low,moderate,2
JOR,Jordan,2019,Climate,0.1006,0.0,0.5503,very low,very low,moderate,2
JOR,Jordan,2020,Climate,0.1085,0.0,0.5542,very low,very low,moderate,2
JOR,Jordan,2021,Climate,0.1107,0.0,0.5554,very low,very low,moderate,2
JOR,Jordan,2022,Climate,0.1093,0.0,0.5547,very low,very low,moderate,2
JOR,Jordan,2023,Climate,0.1137,0.0,0.5569,very low,very low,moderate,2
JOR,Jordan,2024,Climate,0.1204,0.0,0.5602,very low,very low,moderate,2
JOR,Jordan,2005,Conflict,0.3518,0.5846,0.3836,low,moderate,low,7
JOR,Jordan,2006,Conflict,0.3826,0.5096,0.4365,low,moderate,moderate,7
JOR,Jordan,2007,Conflict,0.3526,0.5155,0.4185,low,moderate,moderate,7
JOR,Jordan,2008,Conflict,0.3587,0.5154,0.4216,low,moderate,moderate,7
JOR,Jordan,2009,Conflict,0.3621,0.5195,0.4213,low,moderate,moderate,7
JOR,Jordan,2010,Conflict,0.3605,0.506,0.4272,low,moderate,moderate,7
JOR,Jordan,2011,Conflict,0.4589,0.4994,0.4797,moderate,moderate,moderate,7
JOR,Jordan,2012,Conflict,0.4565,0.5097,0.4734,moderate,moderate,moderate,7
JOR,Jordan,2013,Conflict,0.3791,0.4626,0.4583,low,moderate,moderate,7
JOR,Jordan,2014,Conflict,0.4573,0.4603,0.4985,moderate,moderate,moderate,7
JOR,Jordan,2015,Conflict,0.376,0.4539,0.4611,low,moderate,moderate,7
JOR,Jordan,2016,Conflict,0.3715,0.4514,0.46,low,moderate,moderate,7
JOR,Jordan,2017,Conflict,0.363,0.4515,0.4557,low,moderate,moderate,7
JOR,Jordan,2018,Conflict,0.4382,0.4341,0.502,moderate,moderate,moderate,7
JOR,Jordan,2019,Conflict,0.4356,0.4459,0.4949,moderate,moderate,moderate,7
JOR,Jordan,2020,Conflict,0.4384,0.4432,0.4976,moderate,moderate,moderate,7
JOR,Jordan,2021,Conflict,0.4427,0.4411,0.5008,moderate,moderate,moderate,7
JOR,Jordan,2022,Conflict,0.4374,0.4424,0.4975,moderate,moderate,moderate,7
JOR,Jordan,2023,Conflict,0.4367,0.4449,0.4959,moderate,moderate,moderate,7
JOR,Jordan,2024,Conflict,0.19,0.45,0.37,very low,moderate,low,7
JOR,Jordan,2005,Development,0.3601,0.585,0.3875,low,moderate,low,9
JOR,Jordan,2006,Development,0.3467,0.5846,0.381,low,moderate,low,9
JOR,Jordan,2007,Development,0.3446,0.5987,0.3729,low,moderate,low,9
JOR,Jordan,2008,Development,0.3026,0.5287,0.3869,low,moderate,low,9
JOR,Jordan,2009,Development,0.3079,0.4924,0.4078,low,moderate,moderate,9
JOR,Jordan,2010,Development,0.307,0.4609,0.423,low,moderate,moderate,9
JOR,Jordan,2011,Development,0.2973,0.4681,0.4146,low,moderate,moderate,9
JOR,Jordan,2012,Development,0.2963,0.4692,0.4136,low,moderate,moderate,9
JOR,Jordan,2013,Development,0.3143,0.4675,0.4234,low,moderate,moderate,9
JOR,Jordan,2014,Development,0.3243,0.4736,0.4254,low,moderate,moderate,9
JOR,Jordan,2015,Development,0.3006,0.4663,0.4171,low,moderate,moderate,9
JOR,Jordan,2016,Development,0.3064,0.4667,0.4199,low,moderate,moderate,9
JOR,Jordan,2017,Development,0.3229,0.4706,0.4261,low,moderate,moderate,9
JOR,Jordan,2018,Development,0.3264,0.4608,0.4328,low,moderate,moderate,9
JOR,Jordan,2019,Development,0.3172,0.4605,0.4283,low,moderate,moderate,9
JOR,Jordan,2020,Development,0.3324,0.4392,0.4466,low,moderate,moderate,9
JOR,Jordan,2021,Development,0.3443,0.4811,0.4316,low,moderate,moderate,9
JOR,Jordan,2022,Development,0.3231,0.4782,0.4224,low,moderate,moderate,9
JOR,Jordan,2023,Development,0.3054,0.4836,0.4109,low,moderate,moderate,9
JOR,Jordan,2024,Development,0.2935,0.4836,0.4049,low,moderate,moderate,9
JOR,Jordan,2005,Overall,0.2581,0.4034,0.4273,low,moderate,moderate,18
JOR,Jordan,2006,Overall,0.2625,0.3647,0.4489,low,low,moderate,18
JOR,Jordan,2007,Overall,0.2514,0.3714,0.44,low,low,moderate,18
JOR,Jordan,2008,Overall,0.252,0.348,0.452,low,low,moderate,18
JOR,Jordan,2009,Overall,0.2571,0.352,0.4525,low,low,moderate,18
JOR,Jordan,2010,Overall,0.2605,0.326,0.4673,low,low,moderate,18
JOR,Jordan,2011,Overall,0.2871,0.362,0.4626,low,low,moderate,18
JOR,Jordan,2012,Overall,0.2812,0.3462,0.4675,low,low,moderate,18
JOR,Jordan,2013,Overall,0.2614,0.3107,0.4753,low,low,moderate,18
JOR,Jordan,2014,Overall,0.2929,0.3113,0.4908,low,low,moderate,18
JOR,Jordan,2015,Overall,0.2594,0.3196,0.4699,low,low,moderate,18
JOR,Jordan,2016,Overall,0.2615,0.306,0.4777,low,low,moderate,18
JOR,Jordan,2017,Overall,0.2635,0.3074,0.4781,low,low,moderate,18
JOR,Jordan,2018,Overall,0.289,0.2983,0.4953,low,low,moderate,18
JOR,Jordan,2019,Overall,0.2845,0.3021,0.4912,low,low,moderate,18
JOR,Jordan,2020,Overall,0.2931,0.2941,0.4995,low,low,moderate,18
JOR,Jordan,2021,Overall,0.2993,0.3074,0.4959,low,low,moderate,18
JOR,Jordan,2022,Overall,0.2899,0.3069,0.4915,low,low,moderate,18
JOR,Jordan,2023,Overall,0.2853,0.3095,0.4879,low,low,moderate,18
JOR,Jordan,2024,Overall,0.2013,0.3112,0.445,low,low,moderate,18
KWT,Kuwait,2005,Climate,0.0048,0.0,0.5024,very low,very low,moderate,2
KWT,Kuwait,2006,Climate,0.0033,0.0,0.5017,very low,very low,moderate,2
KWT,Kuwait,2007,Climate,0.0028,0.0,0.5014,very low,very low,moderate,2
KWT,Kuwait,2008,Climate,0.0015,0.0,0.5008,very low,very low,moderate,2
KWT,Kuwait,2009,Climate,0.0039,0.0,0.502,very low,very low,moderate,2
KWT,Kuwait,2010,Climate,0.0084,0.0,0.5042,very low,very low,moderate,2
KWT,Kuwait,2011,Climate,0.0081,0.0,0.504,very low,very low,moderate,2
KWT,Kuwait,2012,Climate,0.0062,0.0,0.5031,very low,very low,moderate,2
KWT,Kuwait,2013,Climate,0.0061,0.0,0.5031,very low,very low,moderate,2
KWT,Kuwait,2014,Climate,0.0083,0.0,0.5042,very low,very low,moderate,2
KWT,Kuwait,2015,Climate,0.0104,0.0,0.5052,very low,very low,moderate,2
KWT,Kuwait,2016,Climate,0.0099,0.0,0.505,very low,very low,moderate,2
KWT,Kuwait,2017,Climate,0.0101,0.0,0.505,very low,very low,moderate,2
KWT,Kuwait,2018,Climate,0.0082,0.0,0.5041,very low,very low,moderate,2
KWT,Kuwait,2019,Climate,0.0065,0.0,0.5032,very low,very low,moderate,2
KWT,Kuwait,2020,Climate,0.0094,0.0,0.5047,very low,very low,moderate,2
KWT,Kuwait,2021,Climate,0.0089,0.0,0.5044,very low,very low,moderate,2
KWT,Kuwait,2022,Climate,0.0072,0.0,0.5036,very low,very low,moderate,2
KWT,Kuwait,2023,Climate,0.0088,0.0,0.5044,very low,very low,moderate,2
KWT,Kuwait,2024,Climate,0.0093,0.0,0.5046,very low,very low,moderate,2
KWT,Kuwait,2005,Conflict,0.2319,0.4711,0.3804,low,moderate,low,7
KWT,Kuwait,2006,Conflict,0.2232,0.4504,0.3864,low,moderate,low,7
KWT,Kuwait,2007,Conflict,0.2051,0.4357,0.3847,low,moderate,low,7
KWT,Kuwait,2008,Conflict,0.2112,0.4261,0.3925,low,moderate,low,7
KWT,Kuwait,2009,Conflict,0.2148,0.4522,0.3813,low,moderate,low,7
KWT,Kuwait,2010,Conflict,0.2115,0.4466,0.3825,low,moderate,low,7
KWT,Kuwait,2011,Conflict,0.2282,0.4393,0.3944,low,moderate,low,7
KWT,Kuwait,2012,Conflict,0.2435,0.4307,0.4064,low,moderate,moderate,7
KWT,Kuwait,2013,Conflict,0.2427,0.4249,0.4089,low,moderate,moderate,7
KWT,Kuwait,2014,Conflict,0.2443,0.4289,0.4077,low,moderate,moderate,7
KWT,Kuwait,2015,Conflict,0.2598,0.4514,0.4042,low,moderate,moderate,7
KWT,Kuwait,2016,Conflict,0.2514,0.4655,0.393,low,moderate,low,7
KWT,Kuwait,2017,Conflict,0.2499,0.4619,0.394,low,moderate,low,7
KWT,Kuwait,2018,Conflict,0.2343,0.4537,0.3903,low,moderate,low,7
KWT,Kuwait,2019,Conflict,0.2336,0.4556,0.389,low,moderate,low,7
KWT,Kuwait,2020,Conflict,0.2396,0.4735,0.3831,low,moderate,low,7
KWT,Kuwait,2021,Conflict,0.2397,0.4668,0.3864,low,moderate,low,7
KWT,Kuwait,2022,Conflict,0.2431,0.4365,0.4033,low,moderate,moderate,7
KWT,Kuwait,2023,Conflict,0.2306,0.4417,0.3944,low,moderate,low,7
KWT,Kuwait,2024,Conflict,0.1471,0.4337,0.3567,very low,moderate,low,7
KWT,Kuwait,2005,Development,0.2203,0.6314,0.2944,low,high,low,6
KWT,Kuwait,2006,Development,0.2492,0.6019,0.3236,low,high,low,6
KWT,Kuwait,2007,Development,0.2594,0.5973,0.3311,low,moderate,low,6
KWT,Kuwait,2008,Development,0.2596,0.5731,0.3432,low,moderate,low,6
KWT,Kuwait,2009,Development,0.258,0.4054,0.4263,low,moderate,moderate,6
KWT,Kuwait,2010,Development,0.1716,0.4692,0.3512,very low,moderate,low,7
KWT,Kuwait,2011,Development,0.1855,0.6391,0.2732,very low,high,low,7
KWT,Kuwait,2012,Development,0.1901,0.6105,0.2898,very low,high,low,7
KWT,Kuwait,2013,Development,0.1905,0.5327,0.3289,very low,moderate,low,7
KWT,Kuwait,2014,Development,0.2026,0.4848,0.3589,low,moderate,low,7
KWT,Kuwait,2015,Development,0.1969,0.4509,0.373,very low,moderate,low,7
KWT,Kuwait,2016,Development,0.2028,0.4673,0.3678,low,moderate,low,7
KWT,Kuwait,2017,Development,0.2069,0.3773,0.4148,low,low,moderate,7
KWT,Kuwait,2018,Development,0.1989,0.4811,0.3589,very low,moderate,low,7
KWT,Kuwait,2019,Development,0.1896,0.4826,0.3535,very low,moderate,low,7
KWT,Kuwait,2020,Development,0.1981,0.3872,0.4054,very low,low,moderate,7
KWT,Kuwait,2021,Development,0.1941,0.4859,0.3541,very low,moderate,low,7
KWT,Kuwait,2022,Development,0.1748,0.5737,0.3006,very low,moderate,low,7
KWT,Kuwait,2023,Development,0.1685,0.4518,0.3583,very low,moderate,low,7
KWT,Kuwait,2024,Development,0.1653,0.455,0.3551,very low,moderate,low,7
KWT,Kuwait,2005,Overall,0.1523,0.3675,0.3924,very low,low,low,15
KWT,Kuwait,2006,Overall,0.1586,0.3508,0.4039,very low,low,moderate,15
KWT,Kuwait,2007,Overall,0.1558,0.3443,0.4057,very low,low,moderate,15
KWT,Kuwait,2008,Overall,0.1574,0.3331,0.4122,very low,low,moderate,15
KWT,Kuwait,2009,Overall,0.1589,0.2859,0.4365,very low,low,moderate,15
KWT,Kuwait,2010,Overall,0.1305,0.3053,0.4126,very low,low,moderate,16
KWT,Kuwait,2011,Overall,0.1406,0.3595,0.3906,very low,low,low,16
KWT,Kuwait,2012,Overall,0.1466,0.3471,0.3998,very low,low,low,16
KWT,Kuwait,2013,Overall,0.1464,0.3192,0.4136,very low,low,moderate,16
KWT,Kuwait,2014,Overall,0.1517,0.3046,0.4236,very low,low,moderate,16
KWT,Kuwait,2015,Overall,0.1557,0.3008,0.4274,very low,low,moderate,16
KWT,Kuwait,2016,Overall,0.1547,0.3109,0.4219,very low,low,moderate,16
KWT,Kuwait,2017,Overall,0.1556,0.2797,0.438,very low,low,moderate,16
KWT,Kuwait,2018,Overall,0.1471,0.3116,0.4178,very low,low,moderate,16
KWT,Kuwait,2019,Overall,0.1432,0.3127,0.4152,very low,low,moderate,16
KWT,Kuwait,2020,Overall,0.149,0.2869,0.4311,very low,low,moderate,16
KWT,Kuwait,2021,Overall,0.1475,0.3176,0.415,very low,low,moderate,16
KWT,Kuwait,2022,Overall,0.1417,0.3367,0.4025,very low,low,moderate,16
KWT,Kuwait,2023,Overall,0.136,0.2979,0.4191,very low,low,moderate,16
KWT,Kuwait,2024,Overall,0.1072,0.2962,0.4055,very low,low,moderate,16
LBN,Lebanon,2005,Climate,0.0815,0.6444,0.2186,very low,high,low,2
LBN,Lebanon,2006,Climate,0.1023,0.6212,0.2406,very low,high,low,2
LBN,Lebanon,2007,Climate,0.1122,0.5979,0.2572,very low,moderate,low,2
LBN,Lebanon,2008,Climate,0.1036,0.5747,0.2644,very low,moderate,low,2
LBN,Lebanon,2009,Climate,0.0902,0.5515,0.2694,very low,moderate,low,2
LBN,Lebanon,2010,Climate,0.0881,0.5282,0.2799,very low,moderate,low,2
LBN,Lebanon,2011,Climate,0.0868,0.505,0.2909,very low,moderate,low,2
LBN,Lebanon,2012,Climate,0.0858,0.4818,0.302,very low,moderate,low,2
LBN,Lebanon,2013,Climate,0.0903,0.4585,0.3159,very low,moderate,low,2
LBN,Lebanon,2014,Climate,0.0919,0.4353,0.3283,very low,moderate,low,2
LBN,Lebanon,2015,Climate,0.0746,0.4121,0.3313,very low,moderate,low,2
LBN,Lebanon,2016,Climate,0.0616,0.4121,0.3248,very low,moderate,low,2
LBN,Lebanon,2017,Climate,0.0631,0.4121,0.3255,very low,moderate,low,2
LBN,Lebanon,2018,Climate,0.0734,0.4121,0.3307,very low,moderate,low,2
LBN,Lebanon,2019,Climate,0.0719,0.4121,0.3299,very low,moderate,low,2
LBN,Lebanon,2020,Climate,0.0698,0.4121,0.3289,very low,moderate,low,2
LBN,Lebanon,2021,Climate,0.0305,0.4121,0.3092,very low,moderate,low,2
LBN,Lebanon,2022,Climate,0.0256,0.4121,0.3068,very low,moderate,low,2
LBN,Lebanon,2023,Climate,0.0204,0.4121,0.3042,very low,moderate,low,2
LBN,Lebanon,2024,Climate,0.0222,0.4121,0.3051,very low,moderate,low,2
LBN,Lebanon,2005,Conflict,0.3163,0.5456,0.3854,low,moderate,low,7
LBN,Lebanon,2006,Conflict,0.3506,0.5026,0.424,low,moderate,moderate,7
LBN,Lebanon,2007,Conflict,0.3719,0.5129,0.4295,low,moderate,moderate,7
LBN,Lebanon,2008,Conflict,0.3503,0.5127,0.4188,low,moderate,moderate,7
LBN,Lebanon,2009,Conflict,0.337,0.5093,0.4138,low,moderate,moderate,7
LBN,Lebanon,2010,Conflict,0.3456,0.5168,0.4144,low,moderate,moderate,7
LBN,Lebanon,2011,Conflict,0.4304,0.5141,0.4582,moderate,moderate,moderate,7
