country_iso3,country_name,indicator_id,indicator_label,pathway,theme,risk_measure,variable,unit,higher_is_worse,year,value,source_name,source_dataset,source_url,retrieved_at
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2003,50,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2003,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2004,52,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2004,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2005,40,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2005,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2006,56,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2006,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2007,65,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2007,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2008,72,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2008,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2009,72,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2009,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2010,81,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2010,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2011,213,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2011,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2012,294,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_idps,Internally displaced persons,Context,Displacement,Context,Internally displaced persons of concern to UNHCR in the country,people,True,2012,0,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
BHR,Bahrain,displacement_refugees_origin,Refugees (from country),Context,Displacement,Context,Refugees under UNHCR's mandate originating from the country,people,True,2013,274,UNHCR,UNHCR Refugee Population Statistics,https://www.unhcr.org/refugee-statistics/,2026-09-10T00:36:24+00:00
